Enterprise_ID,Region,Enterprise_Size,Revenue,Expenses,Loan_Amount,Debt_to_Equity,Avg_Temperature,Rainfall,Drought_Index,Flood_Risk_Score,Commodity_Price_Index,Input_Cost_Index,Policy_Support_Score,Quarter,Net_Profit,Financial_Risk_Level
ENT3983,South,Large,669.88,269.42,106.21,1.97,33.8,288.2,0.66,0.41,93.2,67.87,8,Q2,400.46,High
ENT3984,South,Medium,716.95,349.07,98.79,1.04,22.7,40.7,0.45,0.16,75.87,43.03,6,Q4,367.88000000000005,Medium
ENT3985,West,Medium,551.23,486.47,110.75,1.74,30.2,112.8,0.25,0.01,93.2,53.17,2,Q2,64.75999999999999,High
ENT3986,West,Large,465.49,447.39,27.52,0.11,30.7,281.2,0.95,0.76,120.0,38.91,9,Q2,18.100000000000023,Medium
ENT3987,West,Medium,504.25,455.39,187.49,0.23,30.6,141.2,0.3,0.85,103.69,41.7,6,Q2,48.860000000000014,Medium
ENT3988,North,Small,669.78,576.9,71.59,0.14,19.0,160.6,0.12,0.23,106.58,46.12,10,Q3,92.88,Low
ENT3989,East,Large,202.49,434.91,240.99,1.57,30.9,224.3,0.63,0.0,135.54,37.33,2,Q3,-232.42000000000002,High
ENT3990,West,Small,338.73,431.75,118.25,0.25,23.6,63.2,0.57,0.89,139.7,51.49,2,Q4,-93.01999999999998,Medium
ENT3991,West,Small,650.61,485.67,137.57,0.13,25.6,293.7,0.75,0.13,137.8,34.84,3,Q3,164.94,Low
ENT3992,North,Small,681.84,282.68,193.93,0.38,25.4,234.3,0.75,0.4,153.41,50.56,1,Q4,399.16,Medium
ENT3993,West,Large,588.46,355.49,228.56,0.68,22.9,48.4,0.62,0.37,82.85,50.68,7,Q1,232.97000000000003,Medium
ENT3994,North,Medium,343.25,326.15,69.33,0.98,24.5,33.3,0.21,0.16,76.13,51.45,0,Q2,17.100000000000023,Medium
ENT3995,South,Small,648.43,465.49,289.89,0.22,26.7,280.5,0.89,0.6,110.91,58.15,9,Q4,182.93999999999994,Medium
ENT3996,West,Small,704.21,308.09,186.7,1.05,21.3,205.5,0.25,0.92,94.74,60.13,0,Q3,396.12000000000006,High
ENT3997,West,Small,607.74,456.34,1.69,0.57,17.8,11.6,0.09,0.51,100.73,41.32,10,Q3,151.40000000000003,Low
ENT3998,South,Medium,125.9,378.32,124.69,0.62,30.5,42.6,0.3,0.97,58.94,53.98,0,Q3,-252.42,Medium
ENT3999,South,Medium,518.69,364.38,131.05,1.66,27.4,14.3,0.48,0.19,106.56,50.09,3,Q3,154.31000000000006,High
ENT4000,South,Large,587.79,491.18,242.75,1.98,16.7,292.2,0.21,0.85,91.77,59.58,0,Q4,96.60999999999996,High
ENT4001,West,Medium,422.66,266.78,91.54,0.98,28.0,149.4,0.33,0.26,92.32,44.94,2,Q3,155.88000000000005,Medium
ENT4002,East,Large,528.0,351.13,99.37,0.71,25.1,138.6,0.51,0.25,97.1,32.76,6,Q1,176.87,Medium
ENT4003,East,Large,422.98,692.95,21.15,1.87,19.5,286.7,0.32,0.12,68.08,47.93,2,Q4,-269.97,High
ENT4004,East,Large,370.76,585.04,85.06,1.05,23.3,151.4,0.09,0.86,87.67,49.57,1,Q1,-214.27999999999997,Medium
ENT4005,West,Large,726.59,218.56,215.09,1.49,27.8,155.3,0.2,0.73,129.58,61.7,9,Q1,508.03000000000003,High
ENT4006,South,Large,532.26,349.24,190.43,0.89,21.0,295.2,0.79,0.34,106.65,58.61,5,Q2,183.01999999999998,Medium
ENT4007,West,Small,334.1,406.28,24.42,0.48,20.9,33.4,0.95,0.35,128.92,37.5,7,Q1,-72.17999999999995,Medium
ENT4008,South,Medium,293.51,258.88,34.41,1.34,23.2,295.7,0.15,0.84,76.3,61.54,3,Q1,34.629999999999995,Medium
ENT4009,West,Small,370.85,601.8,113.08,1.36,21.3,49.7,0.68,0.93,105.05,40.74,3,Q2,-230.94999999999993,High
ENT4010,West,Large,371.66,402.96,223.13,0.97,20.5,141.9,0.91,0.6,78.54,41.52,10,Q4,-31.299999999999955,High
ENT4011,South,Medium,521.98,381.41,249.88,0.61,20.4,101.3,0.3,0.41,142.48,51.51,1,Q4,140.57,Medium
ENT4012,East,Small,572.83,438.11,4.39,1.68,28.2,286.6,0.83,0.05,77.64,51.89,4,Q4,134.72000000000003,High
ENT4013,South,Small,572.67,436.51,98.7,0.62,21.5,145.7,0.9,0.13,120.38,48.53,9,Q1,136.15999999999997,Medium
ENT4014,North,Large,387.48,314.56,127.28,1.35,31.4,6.9,0.3,0.14,91.9,48.6,7,Q1,72.92000000000002,Medium
ENT4015,North,Small,638.09,531.53,273.34,0.83,36.8,66.5,0.06,0.28,123.45,37.04,0,Q4,106.56000000000006,Medium
ENT4016,South,Small,684.18,416.2,150.42,1.0,25.2,129.2,0.92,0.26,73.25,48.97,1,Q4,267.97999999999996,High
ENT4017,West,Small,461.01,530.87,80.91,0.5,36.1,202.9,0.33,0.54,89.78,62.13,0,Q1,-69.86000000000001,Medium
ENT4018,North,Small,345.19,342.44,117.01,1.33,28.7,168.6,0.01,0.94,112.83,49.15,3,Q3,2.75,High
ENT4019,North,Small,515.04,220.41,130.93,0.53,26.8,255.0,0.47,0.86,98.38,67.9,6,Q3,294.63,Medium
ENT4020,West,Large,824.01,543.73,201.0,1.02,25.7,248.5,0.12,0.51,103.49,49.99,10,Q2,280.28,Medium
ENT4021,West,Large,341.26,474.04,12.33,0.72,16.2,177.2,0.9,0.02,91.72,41.59,2,Q4,-132.78000000000003,Medium
ENT4022,East,Small,421.08,516.82,116.84,1.93,23.7,171.4,0.15,0.07,96.1,41.02,7,Q4,-95.74000000000007,High
ENT4023,West,Large,508.62,522.97,193.97,1.97,20.4,83.4,0.3,0.86,95.06,60.86,5,Q2,-14.350000000000023,High
ENT4024,South,Large,581.25,401.93,85.0,1.53,30.4,287.4,0.79,0.28,84.99,52.89,1,Q2,179.32,High
ENT4025,South,Medium,202.16,363.31,177.53,1.97,34.6,23.1,0.81,0.32,140.58,35.93,8,Q2,-161.15,High
ENT4026,East,Small,695.88,390.83,107.18,0.32,27.1,119.1,0.9,0.14,132.85,51.45,8,Q2,305.05,Low
ENT4027,North,Large,693.84,455.14,227.62,1.99,27.3,198.3,0.5,0.22,128.85,55.38,6,Q4,238.70000000000005,High
ENT4028,North,Large,436.28,427.7,18.18,0.3,30.8,283.7,0.99,0.25,114.42,37.03,9,Q4,8.579999999999984,Low
ENT4029,West,Small,905.99,217.08,275.39,0.89,26.6,150.5,0.52,0.41,120.36,47.69,7,Q3,688.91,Medium
ENT4030,South,Medium,684.16,388.15,51.48,0.55,32.0,268.8,0.79,0.62,86.48,41.48,9,Q3,296.01,Medium
ENT4031,North,Small,676.17,541.39,47.56,1.91,37.8,31.4,0.36,0.35,78.59,45.51,0,Q1,134.77999999999997,High
ENT4032,East,Medium,678.13,399.87,252.19,1.31,33.2,159.5,0.94,0.45,125.85,40.04,5,Q4,278.26,High
ENT4033,East,Small,673.81,622.45,260.78,1.23,22.9,94.8,0.69,0.18,109.93,30.59,8,Q1,51.3599999999999,High
ENT4034,South,Small,496.71,303.9,27.89,2.0,30.2,238.7,0.08,0.06,126.11,36.09,5,Q4,192.81,Medium
ENT4035,East,Small,481.86,434.85,272.62,1.26,22.7,133.5,0.11,0.35,109.22,59.91,2,Q4,47.00999999999999,High
ENT4036,East,Small,358.46,301.47,81.99,1.33,24.9,142.6,0.89,0.06,85.86,44.27,1,Q3,56.98999999999995,High
ENT4037,South,Medium,413.39,314.44,185.59,0.19,34.2,19.4,0.81,0.3,77.28,68.1,7,Q3,98.94999999999999,Medium
ENT4038,West,Medium,453.37,315.37,20.58,1.73,21.0,131.4,0.33,0.84,112.18,39.48,10,Q1,138.0,High
ENT4039,West,Large,509.82,620.97,114.2,1.94,24.0,24.2,0.52,0.37,117.44,52.5,3,Q1,-111.15000000000003,High
ENT4040,East,Small,739.74,374.79,135.22,1.92,31.7,89.9,0.85,0.19,112.29,52.35,0,Q2,364.95,High
ENT4041,West,Medium,184.63,329.74,179.95,0.52,21.7,38.1,0.1,0.9,81.13,49.83,7,Q1,-145.11,Medium
ENT4042,West,Medium,701.74,399.73,157.58,0.53,16.4,100.3,0.14,0.64,105.63,61.6,0,Q4,302.01,Medium
ENT4043,East,Medium,348.22,377.76,138.45,0.8,18.5,68.2,0.72,0.99,106.57,37.28,1,Q4,-29.539999999999964,High
ENT4044,West,Small,484.32,481.15,287.89,0.69,23.0,85.6,0.08,0.3,87.61,61.07,0,Q4,3.170000000000016,Medium
ENT4045,East,Large,391.34,196.07,55.51,0.68,25.8,44.5,0.35,0.2,127.97,46.49,7,Q3,195.26999999999998,Low
ENT4046,North,Medium,778.14,304.54,47.4,1.25,24.5,131.9,0.25,0.3,98.17,54.43,2,Q2,473.59999999999997,Medium
ENT4047,South,Small,425.01,484.65,214.03,1.63,23.4,149.3,0.76,0.81,131.59,48.45,8,Q4,-59.639999999999986,High
ENT4048,South,Medium,578.22,351.14,22.37,1.88,26.4,251.0,0.0,0.15,108.97,64.71,10,Q2,227.08000000000004,Medium
ENT4049,West,Medium,585.99,324.5,144.87,0.23,23.5,161.6,0.12,0.24,98.16,41.07,6,Q2,261.49,Low
ENT4050,West,Large,326.0,320.03,145.22,0.63,22.5,68.6,0.1,0.7,103.73,35.06,5,Q4,5.970000000000027,Medium
ENT4051,West,Medium,485.48,472.36,93.01,0.58,27.1,220.8,0.32,0.74,59.59,57.07,10,Q2,13.120000000000005,Medium
ENT4052,South,Medium,680.65,468.0,279.13,0.78,26.6,89.2,0.23,0.96,101.06,51.45,5,Q4,212.64999999999998,High
ENT4053,North,Small,369.01,495.76,84.76,0.91,31.1,226.9,0.23,0.98,54.51,53.47,9,Q4,-126.75,Medium
ENT4054,North,Small,624.34,283.73,86.53,0.84,36.1,116.1,0.37,0.66,90.77,62.54,0,Q4,340.61,Medium
ENT4055,South,Large,450.34,277.82,70.29,1.91,15.5,154.1,0.21,0.36,109.27,52.33,7,Q3,172.51999999999998,High
ENT4056,North,Small,674.55,513.73,43.74,0.93,28.6,151.1,0.11,0.45,93.29,47.25,9,Q3,160.81999999999994,Medium
ENT4057,South,Small,762.12,420.51,109.2,1.15,26.8,286.7,0.58,0.44,131.6,49.72,10,Q1,341.61,Medium
ENT4058,North,Large,198.82,339.41,204.27,1.52,32.4,46.1,0.95,0.39,101.57,69.64,2,Q4,-140.59000000000003,High
ENT4059,East,Medium,299.28,384.28,222.65,1.48,23.5,281.6,0.61,0.34,114.53,53.29,2,Q4,-85.0,High
ENT4060,East,Large,434.22,276.57,244.03,1.21,24.1,168.6,0.76,0.17,98.98,57.71,2,Q4,157.65000000000003,High
ENT4061,South,Small,719.81,347.04,59.26,1.74,19.5,298.1,0.97,0.37,108.86,42.02,10,Q1,372.7699999999999,High
ENT4062,North,Large,579.87,415.92,10.69,1.29,31.1,171.9,0.15,0.97,95.39,58.47,8,Q3,163.95,Medium
ENT4063,West,Medium,313.29,435.45,292.41,1.76,26.7,196.9,0.46,0.88,114.05,46.01,4,Q3,-122.15999999999997,High
ENT4064,North,Large,601.84,391.26,4.3,0.68,31.6,224.9,0.58,0.62,124.9,32.59,1,Q1,210.58000000000004,Medium
ENT4065,East,Small,362.94,381.03,288.2,0.35,23.8,246.5,0.32,0.19,104.05,52.12,3,Q4,-18.089999999999975,Medium
ENT4066,East,Small,630.58,473.33,248.64,1.66,22.6,143.3,0.61,0.88,129.18,51.25,6,Q4,157.25000000000006,High
ENT4067,North,Large,580.84,389.86,273.62,0.83,29.6,203.6,0.62,0.31,96.11,53.57,9,Q3,190.98000000000002,Medium
ENT4068,North,Medium,362.28,355.29,116.16,1.34,24.3,184.5,0.84,0.55,127.39,47.35,0,Q4,6.989999999999952,High
ENT4069,West,Large,490.11,323.77,59.16,1.5,29.2,122.1,0.83,0.91,117.14,60.5,1,Q3,166.34000000000003,High
ENT4070,West,Medium,683.7,223.24,181.94,0.72,28.6,246.2,0.14,0.33,96.9,53.08,7,Q4,460.46000000000004,Medium
ENT4071,North,Medium,216.19,464.99,222.38,1.06,26.5,57.7,0.17,0.91,115.59,46.68,7,Q2,-248.8,High
ENT4072,North,Large,545.17,546.36,39.26,1.8,23.0,50.1,0.22,0.24,115.07,60.74,2,Q3,-1.1900000000000546,High
ENT4073,North,Medium,333.97,317.35,239.29,1.77,27.8,220.9,0.26,0.93,119.21,53.67,4,Q2,16.620000000000005,High
ENT4074,North,Small,497.57,272.99,62.58,1.52,22.2,191.2,0.56,0.36,59.12,51.47,7,Q3,224.57999999999998,High
ENT4075,South,Large,568.66,337.73,147.5,1.55,26.5,95.3,0.33,0.37,79.01,45.2,9,Q1,230.92999999999995,High
ENT4076,North,Medium,801.98,429.05,256.94,1.81,34.4,190.5,0.95,0.55,95.35,69.78,8,Q3,372.93,High
ENT4077,West,Small,496.06,349.47,58.03,1.5,32.2,231.2,0.12,0.35,106.01,40.09,10,Q3,146.58999999999997,Medium
ENT4078,East,Large,719.83,347.73,72.57,0.75,23.5,65.1,0.25,0.45,112.92,46.44,1,Q4,372.1,Medium
ENT4079,South,Small,373.93,391.71,18.83,0.33,27.4,174.4,0.87,0.5,92.27,46.48,9,Q4,-17.779999999999973,Low
ENT4080,North,Small,425.75,410.08,43.98,0.9,23.3,247.4,0.58,0.49,116.77,48.15,7,Q1,15.670000000000016,Medium
ENT4081,East,Small,588.06,436.83,43.96,0.27,27.4,123.4,0.55,0.96,57.88,55.99,2,Q4,151.22999999999996,Medium
ENT4082,South,Medium,530.26,370.48,61.03,0.32,21.4,171.5,0.59,0.28,72.85,54.29,8,Q4,159.77999999999997,Low
ENT4083,East,Large,450.74,368.7,85.86,1.91,22.7,23.6,0.25,0.28,90.1,55.57,4,Q1,82.04000000000002,High
ENT4084,North,Large,446.67,207.8,244.5,1.38,35.4,249.1,0.76,0.84,142.0,49.12,4,Q1,238.87,High
ENT4085,North,Medium,699.99,493.57,274.73,1.72,26.7,238.8,0.5,0.39,118.54,61.56,10,Q3,206.42000000000002,High
ENT4086,West,Large,456.73,425.24,121.88,1.32,23.8,136.9,0.04,0.07,92.42,42.26,3,Q4,31.49000000000001,Medium
ENT4087,North,Small,346.87,551.11,38.46,0.9,15.4,35.8,0.18,0.48,133.84,41.55,7,Q4,-204.24,Medium
ENT4088,North,Large,371.77,451.11,67.14,0.15,26.8,198.1,0.82,0.55,80.67,37.8,0,Q1,-79.34000000000003,Medium
ENT4089,South,Medium,600.49,392.64,220.86,1.92,36.9,171.9,0.35,0.62,85.54,45.6,5,Q3,207.85000000000002,High
ENT4090,West,Small,838.48,251.4,203.23,0.23,23.1,275.8,0.77,0.24,105.65,51.0,6,Q4,587.08,Medium
ENT4091,South,Medium,421.4,236.62,290.16,1.26,24.1,83.9,0.66,0.97,102.44,44.39,7,Q1,184.77999999999997,High
ENT4092,East,Small,822.29,504.83,4.35,0.29,26.2,9.7,0.3,0.74,108.35,44.99,3,Q3,317.46,Low
ENT4093,North,Small,498.37,456.15,225.23,0.64,22.8,76.4,0.13,0.72,93.08,61.1,8,Q4,42.22000000000003,Medium
ENT4094,East,Large,458.03,546.54,151.74,0.45,37.0,128.4,0.81,0.87,113.92,43.12,2,Q4,-88.50999999999999,Medium
ENT4095,South,Small,363.46,493.12,270.81,1.15,30.9,46.6,0.64,0.03,102.68,46.83,7,Q1,-129.66000000000003,Medium
ENT4096,North,Medium,470.3,362.89,172.85,1.79,29.5,293.9,0.3,0.61,124.58,53.8,9,Q1,107.41000000000003,High
ENT4097,North,Large,386.58,169.99,134.0,1.31,36.6,66.7,0.52,0.82,116.34,33.32,10,Q2,216.58999999999997,High
ENT4098,South,Medium,374.54,460.45,199.76,1.36,34.5,203.4,0.61,0.03,86.89,38.01,9,Q3,-85.90999999999997,Medium
ENT4099,South,Small,252.19,298.39,250.06,1.83,26.4,136.2,0.0,0.76,76.51,57.59,4,Q1,-46.19999999999999,High
ENT4100,South,Medium,764.92,381.57,84.75,1.52,24.6,166.5,0.67,0.99,121.53,31.53,4,Q3,383.34999999999997,High
ENT4101,South,Medium,659.66,441.21,32.26,1.75,24.6,279.8,0.66,0.59,78.07,35.23,6,Q1,218.45,High
ENT4102,South,Small,540.74,336.94,129.91,0.89,23.3,159.5,0.08,0.42,121.24,33.4,4,Q3,203.8,Medium
ENT4103,North,Large,478.4,317.48,64.36,1.74,24.9,91.6,0.79,0.45,94.76,46.49,6,Q3,160.91999999999996,High
ENT4104,South,Medium,499.16,369.28,128.86,1.33,23.4,66.2,0.83,0.68,112.59,37.22,8,Q4,129.88000000000005,High
ENT4105,North,Small,383.46,195.38,297.31,0.36,20.4,267.6,0.29,0.57,87.76,41.52,4,Q3,188.07999999999998,Medium
ENT4106,North,Large,329.92,296.63,172.24,0.17,13.9,296.0,0.16,0.79,109.45,61.56,1,Q2,33.29000000000002,Medium
ENT4107,South,Large,607.61,295.19,208.08,0.56,31.2,75.5,0.69,0.42,123.14,47.95,9,Q4,312.42,Medium
ENT4108,South,Large,460.67,376.42,203.38,0.82,12.7,216.6,0.12,0.42,91.28,52.19,5,Q3,84.25,Medium
ENT4109,West,Medium,548.86,305.28,246.21,1.69,27.8,151.7,0.86,0.75,82.31,53.55,8,Q1,243.58000000000004,High
ENT4110,North,Medium,250.63,348.42,283.24,1.51,30.8,209.6,0.48,0.65,84.15,60.62,8,Q2,-97.79000000000002,High
ENT4111,South,Medium,452.69,355.5,197.65,1.92,28.2,289.3,0.91,0.78,53.08,45.17,4,Q4,97.19,High
ENT4112,South,Large,327.0,612.77,142.83,1.16,25.3,82.8,0.64,0.89,83.18,49.21,10,Q3,-285.77,High
ENT4113,South,Medium,572.61,476.96,95.35,1.52,27.1,222.0,0.29,0.26,124.64,47.69,1,Q1,95.65000000000003,High
ENT4114,West,Small,649.29,387.96,108.08,0.62,23.8,131.4,0.47,0.32,66.1,39.94,5,Q3,261.33,Medium
ENT4115,West,Medium,718.95,444.91,100.34,1.39,25.5,195.8,0.53,0.53,89.43,48.4,3,Q2,274.04,High
ENT4116,East,Medium,405.65,492.07,97.34,1.44,24.4,122.0,0.82,0.93,102.95,53.04,3,Q1,-86.42000000000002,High
ENT4117,North,Large,330.82,428.78,208.39,1.71,22.6,212.5,0.86,0.83,102.48,58.66,2,Q1,-97.95999999999998,High
ENT4118,East,Medium,437.21,296.61,176.31,1.12,31.9,101.3,0.68,0.47,83.41,41.2,0,Q1,140.59999999999997,High
ENT4119,South,Small,395.1,386.3,60.6,1.33,30.4,146.5,0.29,0.57,126.31,60.86,8,Q4,8.800000000000011,Medium
ENT4120,West,Large,564.69,302.41,290.89,0.49,25.3,212.6,0.53,0.71,115.24,46.05,5,Q4,262.28000000000003,Medium
ENT4121,West,Small,289.58,367.09,128.32,1.5,26.2,12.8,0.13,0.52,80.74,62.3,9,Q2,-77.50999999999999,Medium
ENT4122,East,Large,236.84,384.11,169.83,1.69,22.3,98.4,0.23,0.1,97.09,49.71,10,Q1,-147.27,Medium
ENT4123,West,Large,448.03,505.26,210.78,1.23,27.8,163.9,0.3,0.35,88.18,52.77,2,Q3,-57.23000000000002,High
ENT4124,South,Medium,608.98,320.59,184.1,0.32,25.5,22.2,0.07,0.05,109.73,46.17,0,Q3,288.39000000000004,Low
ENT4125,West,Small,345.88,312.58,93.32,0.69,24.3,210.9,0.88,0.67,129.61,65.63,5,Q4,33.30000000000001,Medium
ENT4126,East,Large,627.37,328.31,239.31,1.0,27.3,244.0,0.12,0.34,110.06,41.06,3,Q1,299.06,Medium
ENT4127,South,Medium,554.8,339.1,33.05,1.39,26.4,49.0,0.7,0.74,132.26,60.29,0,Q2,215.69999999999993,High
ENT4128,East,Large,732.02,368.18,170.7,0.71,21.8,220.0,0.51,0.43,97.92,38.91,9,Q1,363.84,Medium
ENT4129,West,Large,379.66,432.93,82.0,1.7,30.5,193.9,0.83,0.05,67.8,43.24,3,Q1,-53.26999999999998,High
ENT4130,East,Large,259.03,321.49,184.73,0.81,30.9,123.3,0.74,0.38,85.54,66.94,1,Q1,-62.460000000000036,Medium
ENT4131,East,Large,589.78,411.49,65.4,0.18,22.6,49.5,0.76,0.22,114.64,56.32,2,Q4,178.28999999999996,Low
ENT4132,North,Large,541.98,412.73,231.66,1.61,42.0,286.5,0.42,0.21,98.62,52.7,9,Q3,129.25,High
ENT4133,West,Large,530.37,455.37,68.26,1.32,21.3,139.2,0.83,0.38,102.33,52.01,9,Q3,75.0,Medium
ENT4134,West,Medium,342.83,378.92,267.12,1.62,29.1,55.1,0.09,0.98,91.21,61.12,6,Q2,-36.09000000000003,High
ENT4135,East,Large,616.27,483.21,258.47,0.76,28.8,215.4,0.44,0.96,89.02,53.67,6,Q4,133.06,High
ENT4136,North,Small,404.99,436.9,108.72,0.13,29.6,182.4,0.99,0.8,123.05,50.33,4,Q2,-31.909999999999968,Medium
ENT4137,West,Medium,530.31,432.42,115.75,0.24,34.5,244.9,0.95,0.25,137.3,54.62,9,Q2,97.88999999999993,Low
ENT4138,South,Small,431.06,344.93,210.45,0.31,24.6,298.8,0.08,0.76,90.58,48.02,1,Q4,86.13,Medium
ENT4139,East,Large,553.16,427.46,27.11,1.63,26.2,13.5,0.57,0.02,87.42,46.02,8,Q3,125.69999999999999,Medium
ENT4140,West,Small,320.73,435.23,24.28,0.67,28.1,221.8,0.32,0.06,117.26,42.84,8,Q3,-114.5,Low
ENT4141,South,Large,574.95,340.24,40.9,2.0,17.6,296.7,0.73,0.84,131.29,39.48,8,Q3,234.71000000000004,High
ENT4142,West,Large,598.64,519.43,168.74,1.54,26.7,161.5,0.74,0.56,122.2,54.61,5,Q4,79.21000000000004,High
ENT4143,South,Medium,517.4,662.35,44.7,1.24,28.0,214.7,0.0,0.37,138.9,48.38,0,Q4,-144.95000000000005,Medium
ENT4144,East,Medium,746.58,334.29,83.29,1.97,22.5,132.3,0.85,0.74,123.31,33.71,5,Q4,412.29,High
ENT4145,West,Large,531.07,352.98,194.07,0.7,36.9,107.0,0.22,0.11,116.52,46.04,10,Q3,178.09000000000003,Medium
ENT4146,West,Medium,637.81,355.5,4.69,0.41,27.3,208.9,0.97,0.29,125.41,52.91,7,Q2,282.30999999999995,Medium
ENT4147,North,Small,513.86,269.04,54.07,1.5,22.3,296.4,0.91,0.73,109.23,43.07,3,Q3,244.82,High
ENT4148,East,Medium,624.41,312.37,278.98,0.63,23.1,27.5,0.19,0.21,102.83,52.9,5,Q2,312.03999999999996,Medium
ENT4149,South,Medium,270.0,485.72,199.07,1.93,22.0,126.6,0.64,0.6,111.91,27.64,10,Q3,-215.72000000000003,High
ENT4150,West,Small,504.94,391.8,91.67,1.98,22.2,282.2,0.3,0.45,110.94,65.58,7,Q1,113.13999999999999,High
ENT4151,West,Medium,330.96,591.9,13.59,1.86,27.7,33.8,0.1,0.2,87.09,52.71,5,Q4,-260.94,Medium
ENT4152,South,Large,521.06,371.15,175.81,1.9,28.1,195.3,0.87,0.89,111.04,30.76,3,Q2,149.90999999999997,High
ENT4153,East,Small,557.63,441.64,66.86,1.27,28.3,129.0,0.18,0.44,103.84,15.74,6,Q2,115.99000000000001,Medium
ENT4154,North,Large,621.12,309.57,288.05,1.42,29.4,113.1,0.42,0.6,110.41,52.43,4,Q3,311.55,High
ENT4155,North,Small,573.49,388.98,206.09,0.28,28.1,62.8,0.92,0.25,101.16,40.59,10,Q2,184.51,Medium
ENT4156,West,Large,449.47,408.78,292.24,1.55,36.9,52.9,0.08,0.35,108.73,53.03,10,Q1,40.690000000000055,High
ENT4157,South,Large,386.96,189.59,254.67,0.48,30.5,154.9,0.55,0.05,106.78,58.41,0,Q2,197.36999999999998,Medium
ENT4158,West,Medium,148.62,317.5,144.91,1.7,20.8,113.2,0.57,0.48,78.27,42.23,2,Q2,-168.88,High
ENT4159,South,Large,510.33,463.59,200.87,1.93,26.2,147.5,0.76,0.34,86.35,57.35,2,Q1,46.74000000000001,High
ENT4160,North,Medium,670.68,458.27,243.63,0.5,20.4,58.8,0.83,0.33,70.96,59.0,0,Q4,212.40999999999997,Medium
ENT4161,East,Small,516.26,275.16,173.45,0.25,26.1,105.1,0.42,0.89,128.67,54.48,3,Q3,241.09999999999997,Medium
ENT4162,South,Large,487.29,363.9,18.45,1.02,19.0,298.9,0.74,0.7,99.94,63.25,1,Q3,123.39000000000004,Medium
ENT4163,North,Large,521.46,163.04,141.13,1.6,24.8,110.4,0.91,0.46,106.76,40.82,9,Q4,358.4200000000001,High
ENT4164,West,Small,441.84,399.66,39.17,1.56,25.5,123.8,0.89,0.2,99.94,36.38,0,Q1,42.17999999999995,High
ENT4165,South,Small,529.25,526.03,214.45,1.42,19.3,6.0,0.5,0.97,80.01,33.56,5,Q4,3.2200000000000273,High
ENT4166,East,Large,439.26,530.36,204.19,1.66,26.1,114.2,0.61,0.07,96.66,50.62,6,Q2,-91.10000000000002,High
ENT4167,West,Small,365.17,526.81,297.87,0.43,24.1,229.0,0.67,0.14,100.24,54.41,3,Q3,-161.63999999999993,Medium
ENT4168,West,Medium,488.71,452.7,188.64,1.34,20.5,154.7,0.82,0.27,64.9,56.31,4,Q3,36.00999999999999,High
ENT4169,North,Small,485.43,515.82,240.04,1.25,30.6,197.1,0.51,0.95,110.3,49.45,8,Q3,-30.390000000000043,High
ENT4170,South,Small,781.28,381.07,80.49,0.39,24.3,167.0,0.11,0.28,107.09,53.14,7,Q1,400.21,Low
ENT4171,West,Large,379.15,347.81,102.01,0.89,31.6,31.6,0.39,0.49,93.16,53.28,1,Q1,31.339999999999975,Medium
ENT4172,East,Medium,476.08,514.06,275.11,1.72,27.0,99.6,0.72,0.76,129.31,54.36,9,Q2,-37.97999999999996,High
ENT4173,South,Small,461.5,428.85,226.56,1.95,24.0,208.3,0.62,0.93,107.88,55.13,2,Q1,32.64999999999998,High
ENT4174,East,Medium,432.85,220.48,196.58,1.36,21.2,164.4,0.75,0.61,118.09,59.05,8,Q1,212.37000000000003,High
ENT4175,West,Medium,576.97,521.66,76.21,1.85,20.1,202.5,0.5,0.38,107.89,37.58,4,Q1,55.31000000000006,High
ENT4176,East,Medium,835.69,378.01,209.57,0.35,26.9,108.1,0.17,0.99,108.15,42.68,0,Q4,457.68000000000006,Medium
ENT4177,North,Large,451.88,333.29,266.03,1.95,27.8,58.1,0.12,0.03,56.74,54.87,8,Q4,118.58999999999997,High
ENT4178,East,Small,577.38,497.89,69.24,0.16,21.8,248.9,0.48,0.83,89.55,33.44,7,Q3,79.49000000000001,Low
ENT4179,South,Large,213.14,484.41,211.84,1.1,20.0,112.9,0.21,0.28,98.0,48.63,9,Q1,-271.27000000000004,Medium
ENT4180,East,Small,440.97,304.31,118.11,0.65,29.5,196.5,0.98,0.82,78.05,60.23,6,Q1,136.66000000000003,Medium
ENT4181,East,Small,733.29,384.29,35.63,1.65,29.7,114.4,0.2,0.16,95.07,65.17,6,Q3,348.99999999999994,Medium
ENT4182,North,Large,491.75,309.16,229.04,0.51,21.9,278.2,0.57,0.35,118.38,56.41,7,Q1,182.58999999999997,Medium
ENT4183,East,Medium,575.35,311.81,50.14,0.12,25.1,297.6,0.0,0.06,100.23,53.94,10,Q4,263.54,Low
ENT4184,East,Medium,406.59,100.72,75.87,0.89,28.6,194.7,0.25,0.2,73.74,59.43,3,Q1,305.87,Medium
ENT4185,West,Small,538.63,298.6,234.88,0.22,20.5,180.6,0.26,0.6,109.66,54.17,6,Q4,240.02999999999997,Medium
ENT4186,West,Large,744.92,382.89,222.64,0.65,21.6,252.2,0.74,0.76,61.47,56.48,7,Q4,362.03,Medium
ENT4187,South,Medium,325.99,116.67,76.25,1.32,30.1,154.9,0.5,0.91,111.84,68.85,10,Q3,209.32,High
