Enterprise_ID,Region,Enterprise_Size,Revenue,Expenses,Loan_Amount,Debt_to_Equity,Avg_Temperature,Rainfall,Drought_Index,Flood_Risk_Score,Commodity_Price_Index,Input_Cost_Index,Policy_Support_Score,Quarter,Net_Profit,Financial_Risk_Level,landholding_size,irrigation_type,yield
ENT4495,West,Small,446.88,441.01,280.44,0.15,21.7,61.4,0.75,0.2,100.51,48.0,1,Q4,5.8700000000000045,Medium,3.9401007447592935,Sprinkler,6.986570720433126
ENT4496,North,Large,398.63,457.0,183.2,1.27,33.9,272.3,0.54,0.57,89.02,62.12,2,Q2,-58.370000000000005,High,19.00130899416938,Drip,3.7281114297563516
ENT4497,East,Large,517.43,398.24,267.65,1.21,22.7,163.8,0.4,0.27,95.67,42.68,1,Q3,119.18999999999994,High,40.91066767645936,Rainfed,4.795197241315405
ENT4498,West,Small,560.21,233.75,133.06,1.62,23.8,186.3,0.25,0.94,100.53,51.16,1,Q1,326.46000000000004,High,1.5327285026700936,Rainfed,2.425953394676789
ENT4499,North,Small,768.4,382.24,179.29,1.21,26.1,136.7,0.12,0.84,136.43,54.2,2,Q4,386.16,High,2.045332071541535,Rainfed,3.9528529377847437
ENT4500,North,Small,570.83,481.62,9.63,1.86,28.4,89.9,0.59,0.66,102.28,44.45,4,Q1,89.21000000000004,High,2.676397891668341,Sprinkler,6.437596796994975
ENT4501,North,Small,723.67,368.43,140.85,1.59,25.1,74.7,0.83,1.0,113.33,46.34,1,Q2,355.23999999999995,High,3.3971971480255547,Borewell,6.403745178360062
ENT4502,North,Small,428.48,409.25,169.22,0.35,24.8,176.8,0.75,0.24,117.26,47.74,3,Q4,19.23000000000001,Medium,3.0548314208612193,Sprinkler,5.876622893715318
ENT4503,North,Small,674.78,591.65,5.03,0.6,31.4,141.3,0.7,0.92,100.48,41.28,1,Q4,83.13,Medium,2.152738103838118,Rainfed,6.511757304325533
ENT4504,North,Medium,442.82,381.31,236.85,0.15,14.6,120.9,0.93,0.3,127.39,51.47,2,Q3,61.50999999999999,Medium,13.992503069815648,Rainfed,7.270077076029707
ENT4505,West,Small,362.45,384.26,88.63,0.83,23.1,208.3,0.39,0.6,66.37,61.46,1,Q4,-21.81,Medium,2.9849568876032557,Sprinkler,7.792765926563133
ENT4506,East,Small,356.11,419.42,135.75,1.07,21.9,121.2,0.14,0.43,106.25,61.15,2,Q3,-63.31,Medium,2.1425039542489723,Borewell,5.449432201448847
ENT4507,North,Medium,103.71,423.75,160.69,1.9,24.0,11.0,0.1,0.44,122.14,68.99,2,Q1,-320.04,High,6.863167765185335,Borewell,3.8339520524730224
ENT4508,South,Small,628.11,413.46,297.66,1.09,33.0,251.9,0.96,0.76,110.31,45.2,3,Q3,214.65000000000003,High,1.095785061081934,Drip,3.3042790850058688
ENT4509,West,Large,306.47,439.32,29.76,1.58,22.6,95.5,0.59,0.35,64.25,44.29,4,Q2,-132.84999999999997,Medium,46.11836849506838,Canal,3.359909685282144
ENT4510,West,Large,711.22,280.99,166.58,0.61,25.5,283.9,0.81,0.51,105.78,55.65,2,Q3,430.23,Medium,49.767629926916015,Rainfed,5.114017362244092
ENT4511,North,Small,473.87,387.88,159.18,0.39,28.7,263.9,0.54,0.21,99.19,63.39,2,Q1,85.99000000000001,Medium,1.697637068445998,Borewell,6.953136696915386
ENT4512,West,Medium,266.77,277.16,20.67,1.64,22.1,70.2,0.4,0.76,101.37,60.41,2,Q3,-10.390000000000043,High,8.484779757956552,Rainfed,5.422871307547252
ENT4513,North,Large,332.34,405.6,190.18,0.57,14.6,289.6,0.2,0.55,93.71,56.23,3,Q4,-73.26000000000005,Medium,28.66804941895379,Canal,7.461885572966499
ENT4514,East,Medium,528.6,460.46,86.06,1.76,13.2,256.1,0.86,0.26,116.89,41.61,1,Q3,68.14000000000004,High,11.47070166258874,Rainfed,1.4241679876254243
ENT4515,East,Large,218.01,386.13,31.13,0.42,32.7,295.5,0.06,0.27,97.16,42.36,1,Q4,-168.12,Low,47.018559151774326,Borewell,5.6357729479031695
ENT4516,West,Small,588.49,305.32,53.59,1.72,28.3,203.4,0.9,0.29,125.63,54.89,2,Q4,283.17,High,2.6294620968513294,Drip,1.933895830942309
ENT4517,West,Medium,272.55,356.91,247.08,1.57,24.4,279.2,0.21,0.7,103.08,53.97,3,Q4,-84.36000000000001,High,9.276917880334612,Sprinkler,2.148608133140117
ENT4518,South,Medium,389.15,580.1,31.24,1.26,24.3,207.0,0.01,0.6,88.12,48.36,4,Q3,-190.95000000000005,Medium,14.56019710486567,Sprinkler,7.501082511903032
ENT4519,West,Medium,529.81,544.97,140.08,1.72,21.7,256.5,0.1,0.82,138.63,54.44,1,Q4,-15.160000000000082,High,7.147351251215632,Borewell,4.902126619829216
ENT4520,South,Large,570.14,345.78,58.58,0.73,26.8,183.1,0.88,0.57,84.2,50.75,1,Q3,224.36,Medium,34.662924843174835,Borewell,6.792724604483068
ENT4521,East,Large,619.66,345.28,48.7,0.42,29.6,278.8,0.07,0.31,93.3,57.53,4,Q1,274.38,Low,15.476153840773389,Canal,3.3219205296434042
ENT4522,East,Large,304.02,389.12,61.71,0.4,21.5,155.4,0.36,0.96,106.59,44.22,3,Q4,-85.10000000000002,Medium,29.41644041634778,Rainfed,5.08413251962426
ENT4523,North,Small,453.73,523.97,147.83,0.61,27.3,221.0,0.25,0.89,70.34,35.7,3,Q1,-70.24000000000001,Medium,4.56263382184737,Canal,6.371201403321688
ENT4524,East,Large,663.95,224.9,71.34,0.95,21.7,275.1,0.04,0.28,104.02,37.14,1,Q3,439.05000000000007,Medium,29.18290240252669,Sprinkler,3.6670324063910664
ENT4525,South,Small,453.77,344.48,29.02,1.76,25.5,126.7,0.53,0.91,88.12,42.73,4,Q4,109.28999999999996,High,4.24064435983881,Rainfed,3.444990081628041
ENT4526,West,Medium,544.14,441.13,240.42,0.27,23.2,7.9,1.0,0.72,145.26,44.18,1,Q1,103.01,Medium,5.885223152147284,Canal,3.322739025119416
ENT4527,North,Medium,524.37,429.59,161.95,1.84,30.5,33.9,0.85,0.41,95.18,49.64,3,Q1,94.78000000000004,High,11.089991110519286,Sprinkler,4.636352201484802
ENT4528,South,Small,695.19,357.24,47.06,1.86,26.0,291.6,0.17,0.47,79.89,41.45,3,Q4,337.95000000000005,High,4.6521658675594235,Rainfed,6.479512600375573
ENT4529,West,Large,430.11,374.77,141.43,1.48,20.2,262.0,0.88,0.45,106.96,38.93,1,Q1,55.34000000000003,High,45.45167988122371,Drip,6.372478209487968
ENT4530,North,Small,291.51,433.1,20.51,1.81,25.6,145.0,0.45,0.8,102.11,34.63,4,Q3,-141.59000000000003,High,1.7231406022495181,Drip,6.862377454245027
ENT4531,East,Medium,354.82,358.96,174.13,1.56,30.9,288.3,0.27,0.18,116.22,51.82,2,Q4,-4.139999999999986,High,10.323102633799106,Canal,6.251362412951946
ENT4532,South,Medium,528.33,293.66,102.09,1.1,20.0,55.7,0.64,0.06,82.74,49.75,3,Q4,234.67,Medium,5.758716412240475,Borewell,7.275979030984893
ENT4533,West,Small,264.57,381.46,31.06,1.24,24.6,33.3,0.22,0.5,130.69,51.9,1,Q4,-116.89,Medium,1.9874281103829317,Rainfed,5.885885976856713
ENT4534,North,Large,418.34,418.94,55.09,1.29,24.0,180.4,0.88,0.29,107.37,45.23,3,Q4,-0.6000000000000227,Medium,28.67458927408383,Canal,5.5912615570660495
ENT4535,North,Large,511.31,187.56,103.71,0.34,27.0,114.6,0.62,0.56,85.42,67.86,2,Q3,323.75,Medium,41.81279996913774,Borewell,5.031271332139138
ENT4536,East,Small,385.01,439.22,241.92,0.47,24.9,101.9,0.14,0.98,102.34,38.19,4,Q3,-54.21000000000004,Medium,3.351966517855331,Borewell,7.090474475229399
ENT4537,West,Small,549.03,497.42,52.13,1.09,27.8,220.2,0.57,0.67,112.79,50.57,3,Q3,51.60999999999996,Medium,2.7059989889674445,Rainfed,3.910338061390123
ENT4538,East,Large,608.66,364.27,32.9,0.32,22.4,45.0,0.51,0.96,109.92,27.89,1,Q4,244.39,Medium,30.792189287433878,Rainfed,3.281124579120966
ENT4539,East,Medium,568.24,366.09,154.78,1.93,25.1,233.5,0.47,0.73,75.75,54.0,2,Q2,202.15000000000003,High,8.954890761835703,Borewell,6.847448743646871
ENT4540,West,Small,267.87,326.16,167.61,1.06,25.0,107.8,0.36,0.08,61.32,42.27,2,Q3,-58.29000000000002,Medium,1.3511529482326399,Sprinkler,3.0188909260173853
ENT4541,West,Large,511.88,384.76,27.07,0.82,35.0,296.0,0.47,0.89,72.77,36.57,1,Q4,127.12,Medium,16.741851880600144,Canal,7.884146609379259
ENT4542,West,Large,523.62,344.18,85.35,0.4,27.6,242.6,0.59,0.2,104.35,54.47,4,Q4,179.44,Low,33.34390394294343,Rainfed,6.6442668493688295
ENT4543,South,Medium,442.86,544.76,78.83,0.89,30.2,193.9,0.73,0.86,107.59,37.82,3,Q4,-101.89999999999998,Medium,11.717448404774835,Borewell,4.642494598489138
ENT4544,West,Medium,547.0,412.46,55.87,0.67,35.2,68.8,0.92,0.75,46.69,41.61,3,Q3,134.54000000000002,Medium,5.747459036363155,Sprinkler,6.489099215431551
ENT4545,North,Medium,541.61,185.25,94.69,0.27,27.3,286.9,0.04,0.84,105.67,59.7,2,Q3,356.36,Low,9.606849734821338,Drip,7.089375785925637
ENT4546,East,Medium,486.37,457.05,11.13,1.94,24.9,9.9,0.57,0.25,85.18,51.5,2,Q2,29.32,High,13.908241315106276,Borewell,3.21210694966123
ENT4547,South,Medium,349.36,571.91,195.46,0.6,21.1,67.0,0.75,0.81,75.66,46.1,3,Q3,-222.54999999999995,Medium,5.944624258010869,Sprinkler,6.854478416397909
ENT4548,West,Small,496.01,450.91,296.55,1.41,19.8,11.0,0.12,0.61,87.55,51.36,4,Q2,45.099999999999966,High,3.5975152809464896,Drip,5.749568192349519
ENT4549,South,Large,780.04,519.0,190.21,0.27,15.2,290.0,0.91,0.08,101.12,45.87,4,Q2,261.04,Medium,47.69543703275522,Sprinkler,4.246773150626727
ENT4550,West,Small,441.15,467.72,108.32,1.84,30.4,261.4,0.24,0.89,98.14,56.39,1,Q3,-26.57000000000005,High,4.194623121426546,Rainfed,1.4273282347150036
ENT4551,South,Small,657.1,499.1,200.37,1.22,28.3,285.6,0.83,0.88,55.24,48.35,2,Q4,158.0,High,4.731011756241253,Borewell,2.407562429199854
ENT4552,East,Small,505.83,494.23,171.45,1.35,24.8,214.5,0.66,0.57,129.02,40.46,2,Q3,11.599999999999966,High,1.0805513957971593,Drip,2.2503574884226216
ENT4553,East,Small,379.89,495.38,254.03,1.59,24.7,8.2,0.56,0.45,112.93,35.07,1,Q2,-115.49,High,1.6151348220528647,Sprinkler,1.5007966540327864
ENT4554,North,Small,455.51,431.67,186.56,1.25,21.0,279.5,0.87,0.4,103.04,61.2,1,Q4,23.83999999999997,High,4.544685176223972,Drip,5.505811239129568
ENT4555,North,Medium,497.47,228.5,190.22,0.23,28.5,126.3,0.97,0.6,65.87,35.84,3,Q1,268.97,Medium,9.40855112702516,Canal,4.899874622292041
ENT4556,West,Medium,598.28,291.07,66.5,0.92,23.0,110.5,1.0,0.84,83.52,57.43,4,Q2,307.21,Medium,11.342430909775427,Borewell,7.421930837269292
ENT4557,East,Large,857.01,292.9,124.69,0.6,24.7,85.2,0.68,0.57,98.67,41.24,3,Q4,564.11,Medium,48.46907193095834,Rainfed,4.26085552832593
ENT4558,South,Small,508.2,147.44,103.32,1.02,20.4,86.0,0.34,0.13,115.48,43.35,4,Q2,360.76,Medium,3.7162664179825495,Drip,5.266160825499637
ENT4559,South,Large,315.37,356.52,3.43,0.87,21.3,240.2,0.87,0.31,121.61,62.38,4,Q3,-41.14999999999998,Medium,42.49693815007993,Sprinkler,6.195087144633814
ENT4560,South,Medium,251.81,541.55,93.98,1.67,30.7,76.9,0.65,0.67,150.05,43.18,3,Q4,-289.73999999999995,High,6.867329940973709,Drip,6.368285322318769
ENT4561,North,Medium,436.73,256.36,145.82,0.57,31.6,66.6,0.32,0.65,103.01,47.2,3,Q3,180.37,Medium,8.459495178632029,Sprinkler,5.623105508096874
ENT4562,South,Medium,330.79,472.81,179.95,0.48,19.8,209.4,0.93,0.52,86.93,61.56,2,Q4,-142.01999999999998,Medium,8.479686661552165,Drip,4.867623139061914
ENT4563,North,Small,583.69,452.91,280.37,1.92,29.0,86.2,0.75,0.24,115.01,56.03,2,Q1,130.78000000000003,High,4.519009609177374,Rainfed,6.748640319833802
ENT4564,North,Small,584.79,423.0,71.73,1.9,22.3,3.9,0.45,0.27,80.21,56.57,4,Q2,161.78999999999996,High,1.1968836581630464,Rainfed,2.655494690623402
ENT4565,West,Medium,478.1,518.26,45.73,1.99,23.5,279.5,0.45,0.48,107.14,41.71,1,Q4,-40.15999999999997,High,6.073611184506678,Borewell,2.7983839712556664
ENT4566,South,Large,598.61,395.87,260.83,1.18,32.0,94.1,1.0,0.39,142.96,41.19,1,Q2,202.74,High,27.62823891860129,Rainfed,3.613507264495494
ENT4567,South,Large,509.71,552.15,282.55,0.31,24.6,229.3,0.37,0.32,93.87,55.51,4,Q1,-42.44,Medium,43.922572356125144,Drip,6.92546653248996
ENT4568,East,Medium,780.14,380.05,146.39,1.77,24.5,140.7,0.09,0.83,87.36,49.99,2,Q4,400.09,High,9.702490853287543,Drip,2.0867417020692347
ENT4569,West,Large,593.92,434.34,34.56,0.38,17.8,40.2,0.54,0.5,72.21,49.48,3,Q4,159.57999999999998,Low,33.32930162856408,Rainfed,5.929411224947961
ENT4570,East,Medium,634.34,385.84,145.62,0.4,24.3,198.6,0.88,0.5,102.93,37.66,2,Q1,248.50000000000009,Medium,6.156752236481165,Canal,5.97232024263618
ENT4571,West,Large,282.78,307.62,32.83,0.47,22.9,69.5,0.58,0.43,70.05,42.98,3,Q2,-24.840000000000032,Medium,17.099274526703077,Drip,7.642708817136908
ENT4572,South,Medium,324.31,265.34,264.96,1.34,28.3,86.4,0.79,0.68,77.94,32.85,2,Q2,58.97000000000003,High,12.333615147320936,Borewell,2.5091529239763295
ENT4573,North,Large,571.83,457.52,212.45,0.3,23.3,9.7,0.05,0.18,73.06,51.22,4,Q1,114.31000000000006,Low,42.09215974311407,Canal,4.394183066053481
ENT4574,North,Small,267.62,534.73,72.34,1.58,32.1,4.9,0.67,0.94,121.01,54.22,3,Q3,-267.11,High,4.0321616840448655,Rainfed,4.073015225297197
ENT4575,North,Medium,406.33,424.42,266.01,0.21,28.0,154.1,0.08,0.1,96.77,59.18,3,Q2,-18.090000000000032,Low,13.26727648396282,Sprinkler,4.784574507357576
ENT4576,North,Medium,676.91,451.4,191.37,0.31,27.0,17.3,0.56,0.71,127.28,35.52,3,Q2,225.51,Medium,6.069198643798214,Drip,6.681729313446634
ENT4577,North,Large,403.12,244.57,285.98,0.93,29.5,62.8,0.5,0.7,104.33,56.73,1,Q2,158.55,High,45.35914396285986,Sprinkler,4.483847858625673
ENT4578,East,Medium,318.54,438.53,294.14,0.82,27.0,277.1,0.95,0.11,90.95,49.27,2,Q4,-119.98999999999997,High,11.970911382607586,Borewell,5.870622941285816
ENT4579,West,Medium,600.13,192.04,0.98,1.98,29.6,24.9,0.13,0.99,112.39,60.35,3,Q4,408.09,High,10.868204450735636,Canal,6.151575880127676
ENT4580,South,Medium,811.03,280.44,36.06,1.94,25.3,87.2,0.01,0.03,112.83,31.97,4,Q2,530.5899999999999,Medium,13.327790710232946,Sprinkler,7.614905663670738
ENT4581,East,Small,378.7,533.42,164.08,0.46,25.6,218.0,0.14,0.36,123.97,65.7,3,Q1,-154.71999999999997,Low,4.738175522862062,Borewell,5.154683658923238
ENT4582,West,Small,683.6,401.37,286.76,1.9,22.0,265.3,0.17,0.42,82.34,47.85,1,Q4,282.23,High,2.2135421745165327,Sprinkler,6.530207832540096
ENT4583,North,Large,360.02,410.58,298.27,1.42,22.4,13.9,0.25,0.8,100.32,51.93,3,Q4,-50.56,High,29.5821147541794,Sprinkler,2.0813301164570532
ENT4584,West,Small,483.13,455.38,170.22,0.88,32.5,55.6,0.82,0.03,76.82,41.65,4,Q1,27.75,Medium,4.0634345755389685,Borewell,6.571825809736643
ENT4585,West,Large,489.63,479.81,52.14,1.51,28.3,116.4,0.38,0.56,104.87,40.1,1,Q1,9.819999999999991,High,33.37070263019538,Drip,4.393687959567152
ENT4586,North,Small,382.7,372.92,48.92,1.81,18.3,108.3,0.84,0.2,46.05,54.99,2,Q4,9.779999999999973,High,4.862555901067202,Sprinkler,5.1800400188344815
ENT4587,North,Large,631.31,429.29,229.16,0.44,31.3,86.6,0.27,0.57,80.14,46.6,4,Q1,202.01999999999992,Medium,34.83336088125576,Borewell,5.38385260303213
ENT4588,North,Small,269.04,393.05,177.58,0.47,26.6,72.7,0.86,0.65,84.83,66.16,1,Q1,-124.01,Medium,1.5228692943590292,Sprinkler,6.919693176812157
ENT4589,South,Small,529.26,246.8,164.63,0.88,22.0,80.6,0.01,0.03,99.61,47.05,3,Q3,282.46,Medium,3.686835436976243,Drip,7.65084357323839
ENT4590,North,Large,661.12,364.55,139.73,0.42,34.9,40.0,0.93,0.07,120.54,58.31,4,Q3,296.57,Medium,19.424917950425982,Borewell,6.6614713307004365
ENT4591,South,Medium,618.82,441.3,217.54,0.78,32.3,49.0,0.75,0.09,65.16,47.77,1,Q3,177.52000000000004,Medium,6.023944627931765,Sprinkler,6.880471431091621
ENT4592,North,Medium,573.68,361.5,257.42,1.33,29.8,182.0,0.41,0.85,117.02,21.51,2,Q3,212.17999999999995,High,5.615057364586385,Rainfed,1.656502413956189
ENT4593,South,Small,737.79,362.41,90.89,1.64,26.8,87.7,0.58,0.93,106.73,45.73,1,Q1,375.38,High,3.0178237666774215,Drip,2.330991839895551
ENT4594,West,Large,467.06,478.22,66.28,0.67,27.7,119.9,0.93,0.44,108.28,57.41,1,Q1,-11.160000000000023,Medium,29.24821846553069,Sprinkler,7.871518702517968
ENT4595,East,Medium,271.29,416.11,201.06,0.64,15.2,123.6,0.58,0.87,94.44,51.45,1,Q4,-144.82,High,8.37237750835842,Canal,5.311995035243826
ENT4596,West,Large,520.28,435.19,274.42,1.58,29.7,32.9,0.23,0.48,114.4,44.9,2,Q3,85.08999999999997,High,33.66643949635277,Borewell,4.7274317112958215
ENT4597,West,Medium,481.14,237.53,104.45,0.82,26.9,245.8,0.57,0.4,96.3,52.19,2,Q1,243.61,Medium,12.428215015848657,Sprinkler,4.834881866982251
ENT4598,North,Large,182.63,444.83,81.73,1.66,27.2,286.9,0.87,0.53,82.17,62.68,2,Q4,-262.2,High,16.456113167436246,Drip,2.4340622938983665
ENT4599,South,Small,331.23,289.16,67.83,1.99,27.1,79.1,0.99,0.79,96.01,60.6,2,Q4,42.06999999999999,High,2.6213014425878134,Drip,2.8997676393451943
ENT4600,East,Large,312.11,397.55,76.35,1.96,23.7,88.3,0.58,0.22,102.26,35.42,3,Q1,-85.44,High,17.16898524427936,Canal,3.5554739477821498
ENT4601,North,Medium,377.82,293.68,40.48,1.36,21.3,207.9,0.16,0.3,79.26,50.25,4,Q2,84.13999999999999,Medium,10.476119841428094,Canal,4.057297546934434
ENT4602,North,Small,447.32,493.29,179.03,0.81,26.5,24.2,0.77,0.85,51.39,51.64,1,Q2,-45.97000000000003,High,4.133548879983353,Sprinkler,2.2450823549038885
ENT4603,North,Large,453.07,582.96,84.25,0.22,19.3,272.2,1.0,0.92,113.29,39.01,4,Q3,-129.89000000000004,Medium,30.79253596474387,Rainfed,5.542082756787584
ENT4604,West,Medium,383.18,385.24,184.48,1.5,27.4,36.2,0.47,0.12,84.9,42.08,3,Q1,-2.0600000000000023,High,14.437888892079581,Drip,4.9851425033587144
ENT4605,South,Small,311.91,384.31,24.91,1.96,20.9,219.6,0.38,0.7,49.03,40.35,2,Q2,-72.39999999999998,High,4.005115697495068,Rainfed,3.3318202837592015
ENT4606,South,Large,556.62,503.07,34.64,0.23,30.8,87.5,0.55,0.01,102.36,41.04,4,Q1,53.55000000000001,Low,46.124991172599216,Rainfed,5.936947372281065
ENT4607,East,Medium,517.49,457.19,160.84,0.11,18.9,97.0,0.16,0.25,96.75,34.65,3,Q2,60.30000000000001,Low,9.065678079054909,Sprinkler,7.501699819371475
ENT4608,South,Large,522.0,392.87,153.46,1.68,25.8,42.3,0.97,0.07,72.85,48.06,2,Q3,129.13,High,29.402906101472364,Borewell,3.382950926526325
ENT4609,South,Large,766.85,436.82,81.45,0.29,26.4,193.9,0.84,0.52,86.93,56.94,2,Q1,330.03000000000003,Medium,21.434600441125422,Borewell,7.286950847935907
ENT4610,North,Small,524.43,602.98,248.14,0.26,32.1,238.5,0.11,0.34,119.35,43.7,1,Q1,-78.55000000000007,Medium,2.50670576171785,Borewell,7.636357222666592
ENT4611,North,Small,445.0,332.81,56.11,1.83,27.3,285.1,0.95,0.14,68.57,66.34,1,Q2,112.19,High,2.3569626446953453,Canal,2.8621559220231623
ENT4612,West,Medium,484.13,341.41,108.2,0.25,21.9,99.5,0.94,0.0,89.05,62.83,1,Q3,142.71999999999997,Medium,12.38992063156244,Drip,3.479057898283985
ENT4613,North,Small,514.82,479.47,166.65,0.32,21.5,186.4,0.32,0.39,108.69,46.85,2,Q4,35.35000000000002,Medium,2.944694616419532,Canal,5.3802209144380075
ENT4614,North,Medium,592.37,611.24,260.16,1.18,33.2,124.5,0.62,0.29,69.37,47.4,4,Q2,-18.870000000000005,High,7.629242476321471,Drip,4.175165783376549
ENT4615,North,Large,493.29,417.72,125.57,1.54,25.8,167.4,0.11,0.05,136.54,62.63,3,Q4,75.57,Medium,49.49391682359137,Drip,5.129417322325146
ENT4616,North,Large,208.56,229.04,119.58,0.86,25.0,48.9,0.08,0.85,117.21,42.9,1,Q3,-20.47999999999999,Medium,33.26415669731974,Drip,4.632253852087516
ENT4617,West,Medium,434.49,439.04,173.86,0.9,22.5,174.5,0.5,0.41,134.22,52.39,1,Q4,-4.550000000000011,Medium,8.431155164170095,Sprinkler,6.204970580630779
ENT4618,North,Large,500.22,347.51,95.01,1.3,19.9,254.7,0.05,0.77,99.54,59.31,3,Q3,152.71000000000004,Medium,22.68861372981476,Borewell,3.0104075617496013
ENT4619,East,Small,695.63,447.62,212.75,1.06,35.5,259.1,0.87,0.42,130.42,44.88,3,Q3,248.01,High,2.2098652698458787,Canal,6.807179403595001
ENT4620,East,Large,382.12,264.07,74.61,0.14,26.3,145.0,0.93,0.07,102.57,49.16,4,Q4,118.05,Low,16.486481867094398,Canal,4.1603954409401105
ENT4621,East,Small,254.71,252.42,246.96,0.32,20.5,70.7,0.07,0.39,94.32,37.4,2,Q4,2.2900000000000205,Medium,4.428923749479164,Sprinkler,7.585493842915035
ENT4622,East,Medium,509.66,370.31,81.71,1.21,29.7,251.0,0.05,0.89,77.44,38.5,1,Q1,139.35000000000002,High,6.709448935675858,Drip,2.4167691430816993
ENT4623,North,Medium,629.94,565.22,297.81,1.61,29.0,299.8,0.22,0.01,105.2,65.12,2,Q4,64.72000000000003,High,5.439046136306373,Borewell,2.442469437099607
ENT4624,East,Large,440.99,262.84,94.94,1.55,19.8,113.1,0.93,0.9,86.61,53.8,3,Q2,178.15000000000003,High,27.422968757123463,Rainfed,3.538463981429465
ENT4625,North,Large,857.46,367.97,263.65,1.51,23.1,277.3,0.77,0.66,85.73,56.96,2,Q1,489.49,High,49.38920665388598,Rainfed,6.949510003222844
ENT4626,West,Small,822.12,253.62,119.21,1.57,28.3,295.0,0.68,1.0,102.75,53.97,3,Q4,568.5,High,3.7301619150686283,Sprinkler,1.0949663128750626
ENT4627,East,Small,489.13,428.99,73.82,0.18,29.6,118.7,0.78,0.92,134.83,51.21,1,Q1,60.13999999999999,Medium,2.326467396431336,Borewell,6.198191046517479
ENT4628,South,Large,528.01,422.15,67.85,1.8,22.2,214.9,0.2,0.87,126.3,44.76,2,Q1,105.86,High,18.139475395288912,Rainfed,5.79983403614738
ENT4629,East,Large,705.31,257.61,255.06,1.79,16.7,174.3,0.26,0.04,116.35,67.52,3,Q3,447.69999999999993,High,40.68523943978937,Rainfed,4.728959522914849
ENT4630,East,Medium,486.52,528.77,92.63,1.11,27.2,216.7,0.32,0.28,99.08,37.15,4,Q3,-42.25,Medium,11.997130771543372,Canal,4.813669091084721
ENT4631,North,Medium,379.39,207.78,101.57,0.57,30.3,46.2,0.61,0.37,101.67,38.06,2,Q3,171.61,Medium,7.462707341031733,Borewell,7.791546813514675
ENT4632,East,Medium,633.34,557.65,59.1,1.23,25.7,110.0,0.61,0.7,129.23,43.67,4,Q3,75.69000000000005,Medium,14.03407755862793,Rainfed,7.467603772945205
ENT4633,South,Large,569.66,537.45,288.4,1.16,24.5,18.8,0.21,0.65,110.07,53.92,4,Q3,32.20999999999992,High,31.96594750898922,Canal,3.5335166498143744
ENT4634,North,Large,378.9,430.58,73.42,0.52,33.9,184.0,0.44,0.17,46.68,51.68,1,Q3,-51.68000000000001,Medium,44.22604864433964,Borewell,5.866642463055817
ENT4635,North,Large,541.87,489.61,74.23,1.25,15.9,278.0,0.69,0.74,148.96,41.82,1,Q1,52.25999999999999,High,47.75909296487535,Drip,7.246740814280287
ENT4636,West,Medium,475.99,382.19,283.17,1.61,29.6,168.1,0.31,0.16,99.38,46.58,3,Q3,93.8,High,11.878986454790752,Borewell,7.107990419741704
ENT4637,West,Large,442.24,245.96,270.27,1.63,29.9,21.1,0.08,0.46,101.04,45.48,1,Q2,196.28,High,28.878872964756944,Sprinkler,4.012221494467943
ENT4638,East,Small,382.12,423.65,74.67,0.21,22.1,279.1,0.2,0.58,104.0,52.31,4,Q4,-41.52999999999997,Low,3.64925495492288,Canal,7.236750140715443
ENT4639,West,Large,518.21,242.91,259.42,0.47,14.4,39.9,0.16,0.87,101.3,45.31,2,Q4,275.30000000000007,Medium,20.4574188260841,Drip,4.509901134769682
ENT4640,West,Large,460.12,398.91,74.95,1.37,29.8,264.9,0.63,0.63,95.98,66.65,2,Q3,61.20999999999998,High,23.87424215761682,Canal,3.8068390159402608
ENT4641,West,Large,542.71,276.32,25.34,1.73,27.6,214.3,0.07,0.95,70.05,47.07,4,Q1,266.39000000000004,High,18.115564365686367,Canal,2.707740975251851
ENT4642,North,Large,622.98,497.54,246.11,1.09,33.1,190.9,0.88,0.99,74.79,47.14,3,Q2,125.44,High,24.510848076956858,Rainfed,2.3737518959451425
ENT4643,North,Large,534.73,438.02,231.47,1.44,23.2,176.1,0.08,0.51,134.29,57.04,3,Q1,96.71000000000004,High,41.87781430663039,Borewell,5.762347658695192
